"stand","trap","year","side","firstyeardata","trap.X","size","species","filledseeds","emptyseeds","cones","conefilledseeds","coneemptyseeds","totfilledseeds","totemptyseeds","allseeds"
"AB08",6,2015,"E",2010,62.6,0.17008125,"THPL",0,1,2,4,11,23.5181714621688,70.5545143865065,94.0726858486753
"AB08",6,2015,"E",2010,62.6,0.17008125,"PSME",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AB08",6,2015,"E",2010,62.6,0.17008125,"TABR",26,47,0,0,0,152.868114504097,276.338514680484,429.206629184581
"AB08",6,2015,"E",2010,62.6,0.17008125,"TSHE",21,55,14,0,11,123.470400176386,388.049829125786,511.520229302172
"AB08",6,2016,"E",2010,62.6,0.17008125,"THPL",0,0,1,0,1,0,5.8795428655422,5.8795428655422
"AB08",6,2016,"E",2010,62.6,0.17008125,"TSHE",83,23,25,5,0,517.399772167714,135.229485907471,652.629258075185
"AB08",6,2017,"E",2010,62.6,0.17008125,"PSME",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AB08",6,2017,"E",2010,62.6,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AB08",6,2017,"E",2010,62.6,0.17008125,"THPL",6,3,0,0,0,35.2772571932532,17.6386285966266,52.9158857898798
"AB08",6,2017,"E",2010,62.6,0.17008125,"TSHE",259,29,33,13,3,1599.23565942748,188.145371697351,1787.38103112483
"AB08",6,2018,"E",2010,62.6,0.17008125,"PSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AB08",6,2018,"E",2010,62.6,0.17008125,"TSHE",2,21,19,0,0,11.7590857310844,123.470400176386,135.229485907471
"AB08",6,2019,"E",2010,62.6,0.17008125,"PSME",4,5,0,0,0,23.5181714621688,29.397714327711,52.9158857898798
"AB08",6,2019,"E",2010,62.6,0.17008125,"THPL",16,0,0,0,0,94.0726858486753,0,94.0726858486753
"AB08",6,2019,"E",2010,62.6,0.17008125,"TSHE",678,49,21,4,1,4009.84823429978,293.97714327711,4303.82537757689
"AB08",6,2020,"E",2010,62.6,0.17008125,"THPL",5,0,2,11,0,94.0726858486753,0,94.0726858486753
"AB08",6,2020,"E",2010,62.6,0.17008125,"TSHE",16,6,31,0,0,94.0726858486753,35.2772571932532,129.349943041928
"AB08",6,2020,"E",2010,62.6,0.17008125,"TSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AB08",6,2021,"E",2010,62.6,0.17008125,"THPL",2,1,1,4,6,35.2772571932532,41.1568000587954,76.4340572520487
"AB08",6,2021,"E",2010,62.6,0.17008125,"TSHE ",19,0,22,0,0,111.711314445302,0,111.711314445302
"AB08",6,2021,"E",2010,62.6,0.17008125,"PSME",0,2,0,0,0,0,11.7590857310844,11.7590857310844
"AB08",6,2021,"E",2010,62.6,0.17008125,"ALSP",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AB08",6,2022,"E",2010,62.6,0.17008125,"ABAM",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AB08",6,2022,"E",2010,62.6,0.17008125,"THPL",11,35,0,0,0,64.6749715209642,205.784000293977,270.458971814941
"AB08",6,2022,"E",2010,62.6,0.17008125,"PSME",3,8,0,0,0,17.6386285966266,47.0363429243376,64.6749715209642
"AB08",6,2022,"E",2010,62.6,0.17008125,"TSHE",6,52,15,0,1,35.2772571932532,311.615771873737,346.89302906699
"AE10",1,2009,"SW",2009,32.4,0.17008125,"ABLA",1,0,1,0,0,5.8795428655422,0,5.8795428655422
"AE10",1,2010,"SW",2009,32.4,0.17008125,"TSME",5,0,0,0,0,29.397714327711,0,29.397714327711
"AE10",1,2010,"SW",2009,32.4,0.17008125,"ABAM",2,4,0,0,0,11.7590857310844,23.5181714621688,35.2772571932532
"AE10",1,2010,"SW",2009,32.4,0.17008125,"ABPR",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",1,2011,"SW",2009,32.4,0.17008125,"CANO",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AE10",1,2011,"SW",2009,32.4,0.17008125,"ABPR",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AE10",1,2011,"SW",2009,32.4,0.17008125,"ABLA",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AE10",1,2012,"SW",2009,32.4,0.17008125,"TSHE",4,0,0,0,0,23.5181714621688,0,23.5181714621688
"AE10",1,2012,"SW",2009,32.4,0.17008125,"ABAM",9,0,0,0,0,52.9158857898798,0,52.9158857898798
"AE10",1,2012,"SW",2009,32.4,0.17008125,"ABPR",18,0,0,0,0,105.83177157976,0,105.83177157976
"AE10",1,2012,"SW",2009,32.4,0.17008125,"ABLA",13,0,0,0,0,76.4340572520487,0,76.4340572520487
"AE10",1,2012,"SW",2009,32.4,0.17008125,"TSME",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AE10",1,2013,"SW",2009,32.4,0.17008125,"CANO",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AE10",1,2013,"SW",2009,32.4,0.17008125,"TSME",0,2,0,0,0,0,11.7590857310844,11.7590857310844
"AE10",1,2013,"SW",2009,32.4,0.17008125,"ABAM",2,1,0,0,0,11.7590857310844,5.8795428655422,17.6386285966266
"AE10",1,2014,"SW",2009,32.4,0.17008125,"ABAM",8,0,0,0,0,47.0363429243376,0,47.0363429243376
"AE10",1,2014,"SW",2009,32.4,0.17008125,"CANO",56,4,0,0,0,329.254400470363,23.5181714621688,352.772571932532
"AE10",1,2014,"SW",2009,32.4,0.17008125,"ABPR",7,7,0,0,0,41.1568000587954,41.1568000587954,82.3136001175909
"AE10",1,2014,"SW",2009,32.4,0.17008125,"TSME",3,1,0,0,0,17.6386285966266,5.8795428655422,23.5181714621688
"AE10",1,2014,"SW",2009,32.4,0.17008125,"ABLA",4,8,0,0,0,23.5181714621688,47.0363429243376,70.5545143865065
"AE10",1,2015,"SW",2009,32.4,0.17008125,"ABLA",3,0,0,0,0,17.6386285966266,0,17.6386285966266
"AE10",1,2015,"SW",2009,32.4,0.17008125,"TSME",0,2,0,0,0,0,11.7590857310844,11.7590857310844
"AE10",1,2015,"SW",2009,32.4,0.17008125,"ABAM",4,0,0,0,0,23.5181714621688,0,23.5181714621688
"AE10",1,2015,"SW",2009,32.4,0.17008125,"CANO",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",1,2015,"SW",2009,32.4,0.17008125,"ABPR",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AE10",1,2016,"SW",2009,32.4,0.17008125,"TSME",2,2,0,0,0,11.7590857310844,11.7590857310844,23.5181714621688
"AE10",1,2016,"SW",2009,32.4,0.17008125,"ABLA",1,3,0,0,0,5.8795428655422,17.6386285966266,23.5181714621688
"AE10",1,2016,"SW",2009,32.4,0.17008125,"ABPR",4,1,0,0,0,23.5181714621688,5.8795428655422,29.397714327711
"AE10",1,2016,"SW",2009,32.4,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",1,2017,"SW",2009,32.4,0.17008125,"TSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",1,2017,"SW",2009,32.4,0.17008125,"ABAM",5,0,0,0,0,29.397714327711,0,29.397714327711
"AE10",1,2017,"SW",2009,32.4,0.17008125,"CANO",4,0,0,0,0,23.5181714621688,0,23.5181714621688
"AE10",1,2018,"SW",2009,32.4,0.17008125,"ABLA",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AE10",1,2018,"SW",2009,32.4,0.17008125,"ABAM",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AE10",1,2018,"SW",2009,32.4,0.17008125,"CANO",5,2,0,0,0,29.397714327711,11.7590857310844,41.1568000587954
"AE10",1,2019,"SW",2009,32.4,0.17008125,"TSME",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AE10",1,2019,"SW",2009,32.4,0.17008125,"CANO",28,2,0,0,0,164.627200235182,11.7590857310844,176.386285966266
"AE10",1,2019,"SW",2009,32.4,0.17008125,"ABAM",34,7,0,1,0,205.784000293977,41.1568000587954,246.940800352773
"AE10",1,2020,"SW",2009,32.4,0.17008125,"ABPR",3,0,0,0,0,17.6386285966266,0,17.6386285966266
"AE10",1,2020,"SW",2009,32.4,0.17008125,"ABAM",0,2,0,0,0,0,11.7590857310844,11.7590857310844
"AE10",1,2021,"SW",2009,32.4,0.17008125,"TSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",1,2021,"SW",2009,32.4,0.17008125,"CANO",9,10,0,0,0,52.9158857898798,58.795428655422,111.711314445302
"AE10",1,2021,"SW",2009,32.4,0.17008125,"ABAM",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AE10",1,2022,"SW",2009,32.4,0.17008125,"ABPR",3,5,0,0,0,17.6386285966266,29.397714327711,47.0363429243376
"AE10",1,2022,"SW",2009,32.4,0.17008125,"PSME",0,2,0,0,0,0,11.7590857310844,11.7590857310844
"AE10",1,2022,"SW",2009,32.4,0.17008125,"ABLA",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AE10",1,2022,"SW",2009,32.4,0.17008125,"ABAM",14,2,0,0,0,82.3136001175909,11.7590857310844,94.0726858486753
"AE10",1,2022,"SW",2009,32.4,0.17008125,"CANO",6,1,0,0,0,35.2772571932532,5.8795428655422,41.1568000587954
"AE10",2,2009,"SW",2009,39.4,0.17008125,"ABAM",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AE10",2,2009,"SW",2009,39.4,0.17008125,"ABPR",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AE10",2,2009,"SW",2009,39.4,0.17008125,"CANO",1,2,0,0,0,5.8795428655422,11.7590857310844,17.6386285966266
"AE10",2,2009,"SW",2009,39.4,0.17008125,"TSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",2,2010,"SW",2009,39.4,0.17008125,"CANO",0,0,1,0,0,0,0,0
"AE10",2,2010,"SW",2009,39.4,0.17008125,"ABPR",0,2,0,0,0,0,11.7590857310844,11.7590857310844
"AE10",2,2010,"SW",2009,39.4,0.17008125,"ABAM",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AE10",2,2010,"SW",2009,39.4,0.17008125,"TSME",3,0,0,0,0,17.6386285966266,0,17.6386285966266
"AE10",2,2011,"SW",2009,39.4,0.17008125,"TSME",3,1,0,0,0,17.6386285966266,5.8795428655422,23.5181714621688
"AE10",2,2011,"SW",2009,39.4,0.17008125,"ABAM",0,4,0,0,0,0,23.5181714621688,23.5181714621688
"AE10",2,2011,"SW",2009,39.4,0.17008125,"CANO",3,1,0,0,0,17.6386285966266,5.8795428655422,23.5181714621688
"AE10",2,2012,"SW",2009,39.4,0.17008125,"ABLA",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AE10",2,2012,"SW",2009,39.4,0.17008125,"ABAM",17,0,0,0,0,99.9522287142175,0,99.9522287142175
"AE10",2,2012,"SW",2009,39.4,0.17008125,"ABPR",13,1,0,0,0,76.4340572520487,5.8795428655422,82.3136001175909
"AE10",2,2012,"SW",2009,39.4,0.17008125,"TSME",8,0,0,0,0,47.0363429243376,0,47.0363429243376
"AE10",2,2012,"SW",2009,39.4,0.17008125,"CANO",7,0,0,0,0,41.1568000587954,0,41.1568000587954
"AE10",2,2013,"SW",2009,39.4,0.17008125,"ABPR",2,0,1,0,0,11.7590857310844,0,11.7590857310844
"AE10",2,2013,"SW",2009,39.4,0.17008125,"ABAM",1,2,0,0,0,5.8795428655422,11.7590857310844,17.6386285966266
"AE10",2,2014,"SW",2009,39.4,0.17008125,"TSHE",2,3,0,0,0,11.7590857310844,17.6386285966266,29.397714327711
"AE10",2,2014,"SW",2009,39.4,0.17008125,"ABPR",5,6,0,0,0,29.397714327711,35.2772571932532,64.6749715209642
"AE10",2,2014,"SW",2009,39.4,0.17008125,"ABAM",3,6,0,0,0,17.6386285966266,35.2772571932532,52.9158857898798
"AE10",2,2014,"SW",2009,39.4,0.17008125,"TSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",2,2014,"SW",2009,39.4,0.17008125,"CANO",44,11,0,0,0,258.699886083857,64.6749715209642,323.374857604821
"AE10",2,2014,"SW",2009,39.4,0.17008125,"ABLA",4,2,0,0,0,23.5181714621688,11.7590857310844,35.2772571932532
"AE10",2,2015,"SW",2009,39.4,0.17008125,"ABAM",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AE10",2,2015,"SW",2009,39.4,0.17008125,"CANO",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AE10",2,2015,"SW",2009,39.4,0.17008125,"ABLA",0,3,0,0,0,0,17.6386285966266,17.6386285966266
"AE10",2,2016,"SW",2009,39.4,0.17008125,"ABAM",4,0,0,0,0,23.5181714621688,0,23.5181714621688
"AE10",2,2016,"SW",2009,39.4,0.17008125,"ABPR",2,1,0,0,0,11.7590857310844,5.8795428655422,17.6386285966266
"AE10",2,2016,"SW",2009,39.4,0.17008125,"ABLA",2,2,0,0,0,11.7590857310844,11.7590857310844,23.5181714621688
"AE10",2,2017,"SW",2009,39.4,0.17008125,"CANO",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AE10",2,2017,"SW",2009,39.4,0.17008125,"TSME",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AE10",2,2017,"SW",2009,39.4,0.17008125,"ABAM",6,0,0,0,0,35.2772571932532,0,35.2772571932532
"AE10",2,2018,"SW",2009,39.4,0.17008125,"TSME",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AE10",2,2018,"SW",2009,39.4,0.17008125,"ABAM",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AE10",2,2018,"SW",2009,39.4,0.17008125,"CANO",1,2,0,0,0,5.8795428655422,11.7590857310844,17.6386285966266
"AE10",2,2018,"SW",2009,39.4,0.17008125,"ABLA",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",2,2019,"SW",2009,39.4,0.17008125,"TSME",5,0,0,0,0,29.397714327711,0,29.397714327711
"AE10",2,2019,"SW",2009,39.4,0.17008125,"ABAM",28,5,0,0,0,164.627200235182,29.397714327711,194.024914562893
"AE10",2,2019,"SW",2009,39.4,0.17008125,"CANO",20,4,0,0,0,117.590857310844,23.5181714621688,141.109028773013
"AE10",2,2020,"SW",2009,39.4,0.17008125,"ABAM",2,1,0,0,0,11.7590857310844,5.8795428655422,17.6386285966266
"AE10",2,2020,"SW",2009,39.4,0.17008125,"CANO",6,0,0,0,0,35.2772571932532,0,35.2772571932532
"AE10",2,2020,"SW",2009,39.4,0.17008125,"TSME",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AE10",2,2021,"SW",2009,39.4,0.17008125,"ABPR",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",2,2021,"SW",2009,39.4,0.17008125,"CANO",6,4,1,0,0,35.2772571932532,23.5181714621688,58.795428655422
"AE10",2,2022,"SW",2009,39.4,0.17008125,"CANO",5,2,0,0,0,29.397714327711,11.7590857310844,41.1568000587954
"AE10",2,2022,"SW",2009,39.4,0.17008125,"TSME",1,2,0,0,0,5.8795428655422,11.7590857310844,17.6386285966266
"AE10",2,2022,"SW",2009,39.4,0.17008125,"ABAM",13,8,0,0,0,76.4340572520487,47.0363429243376,123.470400176386
"AE10",2,2022,"SW",2009,39.4,0.17008125,"ABPR",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",3,2009,"SW",2009,42.6,0.17008125,"ABAM",1,0,1,0,0,5.8795428655422,0,5.8795428655422
"AE10",3,2010,"SW",2009,42.6,0.17008125,"TSME",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AE10",3,2010,"SW",2009,42.6,0.17008125,"CANO",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",3,2010,"SW",2009,42.6,0.17008125,"ABPR",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",3,2010,"SW",2009,42.6,0.17008125,"ABAM",0,6,0,0,0,0,35.2772571932532,35.2772571932532
"AE10",3,2011,"SW",2009,42.6,0.17008125,"CANO",3,2,0,0,0,17.6386285966266,11.7590857310844,29.397714327711
"AE10",3,2012,"SW",2009,42.6,0.17008125,"CANO",4,4,0,0,0,23.5181714621688,23.5181714621688,47.0363429243376
"AE10",3,2012,"SW",2009,42.6,0.17008125,"ABPR",9,1,0,0,0,52.9158857898798,5.8795428655422,58.795428655422
"AE10",3,2012,"SW",2009,42.6,0.17008125,"ABAM",8,1,0,0,0,47.0363429243376,5.8795428655422,52.9158857898798
"AE10",3,2012,"SW",2009,42.6,0.17008125,"TSME",8,6,0,0,0,47.0363429243376,35.2772571932532,82.3136001175909
"AE10",3,2012,"SW",2009,42.6,0.17008125,"ABLA",6,2,0,0,0,35.2772571932532,11.7590857310844,47.0363429243376
"AE10",3,2013,"SW",2009,42.6,0.17008125,"CANO",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AE10",3,2013,"SW",2009,42.6,0.17008125,"TSME",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AE10",3,2013,"SW",2009,42.6,0.17008125,"ABPR",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",3,2014,"SW",2009,42.6,0.17008125,"TSME",3,1,0,0,0,17.6386285966266,5.8795428655422,23.5181714621688
"AE10",3,2014,"SW",2009,42.6,0.17008125,"ABAM",3,4,0,0,0,17.6386285966266,23.5181714621688,41.1568000587954
"AE10",3,2014,"SW",2009,42.6,0.17008125,"CANO",57,7,0,0,0,335.133943335906,41.1568000587954,376.290743394701
"AE10",3,2014,"SW",2009,42.6,0.17008125,"TSHE",2,3,0,0,0,11.7590857310844,17.6386285966266,29.397714327711
"AE10",3,2014,"SW",2009,42.6,0.17008125,"ABPR",5,3,0,0,0,29.397714327711,17.6386285966266,47.0363429243376
"AE10",3,2014,"SW",2009,42.6,0.17008125,"ABLA",4,6,0,0,0,23.5181714621688,35.2772571932532,58.795428655422
"AE10",3,2015,"SW",2009,42.6,0.17008125,"ABAM",3,0,0,0,0,17.6386285966266,0,17.6386285966266
"AE10",3,2015,"SW",2009,42.6,0.17008125,"CANO",3,0,0,0,0,17.6386285966266,0,17.6386285966266
"AE10",3,2016,"SW",2009,42.6,0.17008125,"CANO",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",3,2016,"SW",2009,42.6,0.17008125,"TSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",3,2016,"SW",2009,42.6,0.17008125,"ABPR",3,2,0,0,0,17.6386285966266,11.7590857310844,29.397714327711
"AE10",3,2016,"SW",2009,42.6,0.17008125,"ABLA",4,3,0,0,0,23.5181714621688,17.6386285966266,41.1568000587954
"AE10",3,2016,"SW",2009,42.6,0.17008125,"ABAM",6,1,0,0,0,35.2772571932532,5.8795428655422,41.1568000587954
"AE10",3,2017,"SW",2009,42.6,0.17008125,"CANO",5,0,0,0,0,29.397714327711,0,29.397714327711
"AE10",3,2017,"SW",2009,42.6,0.17008125,"TSME",3,0,0,0,0,17.6386285966266,0,17.6386285966266
"AE10",3,2017,"SW",2009,42.6,0.17008125,"ABAM",9,0,0,0,0,52.9158857898798,0,52.9158857898798
"AE10",3,2018,"SW",2009,42.6,0.17008125,"CANO",8,3,0,0,0,47.0363429243376,17.6386285966266,64.6749715209642
"AE10",3,2019,"SW",2009,42.6,0.17008125,"TSME",12,1,0,0,0,70.5545143865065,5.8795428655422,76.4340572520487
"AE10",3,2019,"SW",2009,42.6,0.17008125,"CANO",54,10,0,0,0,317.495314739279,58.795428655422,376.290743394701
"AE10",3,2019,"SW",2009,42.6,0.17008125,"ABAM",25,7,0,0,2,146.988571638555,52.9158857898798,199.904457428435
"AE10",3,2020,"SW",2009,42.6,0.17008125,"ABAM",0,2,0,0,0,0,11.7590857310844,11.7590857310844
"AE10",3,2020,"SW",2009,42.6,0.17008125,"CANO",7,0,0,0,0,41.1568000587954,0,41.1568000587954
"AE10",3,2020,"SW",2009,42.6,0.17008125,"ABLA",0,2,0,0,0,0,11.7590857310844,11.7590857310844
"AE10",3,2021,"SW",2009,42.6,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",3,2021,"SW",2009,42.6,0.17008125,"CANO",1,1,2,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AE10",3,2022,"SW",2009,42.6,0.17008125,"ABLA",2,2,0,0,0,11.7590857310844,11.7590857310844,23.5181714621688
"AE10",3,2022,"SW",2009,42.6,0.17008125,"ABAM",6,6,0,0,0,35.2772571932532,35.2772571932532,70.5545143865065
"AE10",3,2022,"SW",2009,42.6,0.17008125,"ABPR",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AE10",3,2022,"SW",2009,42.6,0.17008125,"CANO",4,2,0,0,0,23.5181714621688,11.7590857310844,35.2772571932532
"AE10",4,2009,"SW",2009,47.8,0.17008125,"ABAM",3,1,0,0,0,17.6386285966266,5.8795428655422,23.5181714621688
"AE10",4,2009,"SW",2009,47.8,0.17008125,"TSME",2,2,0,0,0,11.7590857310844,11.7590857310844,23.5181714621688
"AE10",4,2009,"SW",2009,47.8,0.17008125,"CANO",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",4,2010,"SW",2009,47.8,0.17008125,"ABAM",1,4,0,0,0,5.8795428655422,23.5181714621688,29.397714327711
"AE10",4,2010,"SW",2009,47.8,0.17008125,"TSME",2,1,0,0,0,11.7590857310844,5.8795428655422,17.6386285966266
"AE10",4,2010,"SW",2009,47.8,0.17008125,"CANO",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AE10",4,2011,"SW",2009,47.8,0.17008125,"ABAM",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AE10",4,2011,"SW",2009,47.8,0.17008125,"CANO",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AE10",4,2012,"SW",2009,47.8,0.17008125,"ABPR",9,0,0,0,0,52.9158857898798,0,52.9158857898798
"AE10",4,2012,"SW",2009,47.8,0.17008125,"ABAM",5,0,0,0,0,29.397714327711,0,29.397714327711
"AE10",4,2012,"SW",2009,47.8,0.17008125,"TSME",4,7,0,0,0,23.5181714621688,41.1568000587954,64.6749715209642
"AE10",4,2012,"SW",2009,47.8,0.17008125,"ABLA",5,0,0,0,0,29.397714327711,0,29.397714327711
"AE10",4,2012,"SW",2009,47.8,0.17008125,"CANO",8,0,0,0,0,47.0363429243376,0,47.0363429243376
"AE10",4,2013,"SW",2009,47.8,0.17008125,"TSME",1,2,0,0,0,5.8795428655422,11.7590857310844,17.6386285966266
"AE10",4,2013,"SW",2009,47.8,0.17008125,"ABAM",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AE10",4,2014,"SW",2009,47.8,0.17008125,"TSHE",3,1,0,0,0,17.6386285966266,5.8795428655422,23.5181714621688
"AE10",4,2014,"SW",2009,47.8,0.17008125,"THPL",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AE10",4,2014,"SW",2009,47.8,0.17008125,"ABAM",10,0,0,0,0,58.795428655422,0,58.795428655422
"AE10",4,2014,"SW",2009,47.8,0.17008125,"TSME",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AE10",4,2014,"SW",2009,47.8,0.17008125,"ABPR",4,0,0,0,0,23.5181714621688,0,23.5181714621688
"AE10",4,2014,"SW",2009,47.8,0.17008125,"ABLA",4,2,0,0,0,23.5181714621688,11.7590857310844,35.2772571932532
"AE10",4,2014,"SW",2009,47.8,0.17008125,"CANO",61,6,0,0,0,358.652114798074,35.2772571932532,393.929371991328
"AE10",4,2015,"SW",2009,47.8,0.17008125,"CANO",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",4,2015,"SW",2009,47.8,0.17008125,"ABPR",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",4,2015,"SW",2009,47.8,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",4,2016,"SW",2009,47.8,0.17008125,"ABLA",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",4,2016,"SW",2009,47.8,0.17008125,"ABAM",6,5,0,0,0,35.2772571932532,29.397714327711,64.6749715209642
"AE10",4,2017,"SW",2009,47.8,0.17008125,"TSME",1,3,0,0,0,5.8795428655422,17.6386285966266,23.5181714621688
"AE10",4,2017,"SW",2009,47.8,0.17008125,"ABAM",2,7,0,0,0,11.7590857310844,41.1568000587954,52.9158857898798
"AE10",4,2018,"SW",2009,47.8,0.17008125,"CANO",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AE10",4,2018,"SW",2009,47.8,0.17008125,"ABAM",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AE10",4,2018,"SW",2009,47.8,0.17008125,"TSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",4,2019,"SW",2009,47.8,0.17008125,"CANO",25,2,0,0,0,146.988571638555,11.7590857310844,158.74765736964
"AE10",4,2019,"SW",2009,47.8,0.17008125,"ABAM",30,3,0,0,0,176.386285966266,17.6386285966266,194.024914562893
"AE10",4,2019,"SW",2009,47.8,0.17008125,"TSME",8,0,0,0,0,47.0363429243376,0,47.0363429243376
"AE10",4,2020,"SW",2009,47.8,0.17008125,"ABPR",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AE10",4,2020,"SW",2009,47.8,0.17008125,"CANO",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",4,2021,"SW",2009,47.8,0.17008125,"CANO",7,1,0,0,0,41.1568000587954,5.8795428655422,47.0363429243376
"AE10",4,2022,"SW",2009,47.8,0.17008125,"CANO",5,4,0,0,0,29.397714327711,23.5181714621688,52.9158857898798
"AE10",4,2022,"SW",2009,47.8,0.17008125,"TSME",1,9,0,0,0,5.8795428655422,52.9158857898798,58.795428655422
"AE10",4,2022,"SW",2009,47.8,0.17008125,"ABPR",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",4,2022,"SW",2009,47.8,0.17008125,"ABAM",5,8,0,0,0,29.397714327711,47.0363429243376,76.4340572520487
"AE10",5,2009,"SW",2009,51.8,0.17008125,"ABLA",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",5,2009,"SW",2009,51.8,0.17008125,"TSME",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AE10",5,2009,"SW",2009,51.8,0.17008125,"ABAM",4,2,0,0,0,23.5181714621688,11.7590857310844,35.2772571932532
"AE10",5,2009,"SW",2009,51.8,0.17008125,"CANO",6,0,0,0,0,35.2772571932532,0,35.2772571932532
"AE10",5,2009,"SW",2009,51.8,0.17008125,"ABPR",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",5,2010,"SW",2009,51.8,0.17008125,"TSME",4,0,0,0,0,23.5181714621688,0,23.5181714621688
"AE10",5,2010,"SW",2009,51.8,0.17008125,"ABAM",1,2,0,0,0,5.8795428655422,11.7590857310844,17.6386285966266
"AE10",5,2010,"SW",2009,51.8,0.17008125,"ABPR",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AE10",5,2011,"SW",2009,51.8,0.17008125,"CANO",2,1,0,0,0,11.7590857310844,5.8795428655422,17.6386285966266
"AE10",5,2011,"SW",2009,51.8,0.17008125,"TSME",0,0,1,0,0,0,0,0
"AE10",5,2011,"SW",2009,51.8,0.17008125,"ABAM",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AE10",5,2012,"SW",2009,51.8,0.17008125,"ABLA",8,3,0,0,0,47.0363429243376,17.6386285966266,64.6749715209642
"AE10",5,2012,"SW",2009,51.8,0.17008125,"ABPR",14,3,0,0,0,82.3136001175909,17.6386285966266,99.9522287142175
